ImageName,PredX,PredY,GT_X_512,GT_Y_512,Error_px,Success
IDRiD_012,226,238,222.686567164179,260.494382022472,22.7371075497831,1
IDRiD_023,257,222,253.611940298507,244.314606741573,22.5703483041785,1
IDRiD_081,246,263,233.074626865672,245.033707865169,22.1326212576758,1
IDRiD_003,286,282,306.388059701493,286.022471910112,20.7810793429809,1
IDRiD_077,201,299,203.462686567164,278.651685393258,20.4967981027043,1
IDRiD_052,259,263,253.134328358209,243.595505617978,20.2716675690791,1
IDRiD_087,209,246,227.223880597015,238.202247191011,19.8220779154041,1
IDRiD_026,273,295,282.626865671642,278.651685393258,18.9721884120107,1
IDRiD_093,235,276,228.537313432836,293.393258426966,18.5551005487073,1
IDRiD_089,283,267,288.955223880597,284.044943820225,18.0553261200857,1
IDRiD_051,215,327,211.940298507463,344.629213483146,17.892762259019,1
IDRiD_084,277,288,273.791044776119,270.561797752809,17.730998032903,1
IDRiD_091,219,255,204.417910447761,263.910112359551,17.0888103146278,1
IDRiD_018,210,267,203.462686567164,282.786516853933,17.0865614240734,1
IDRiD_034,268,224,269.253731343284,207.280898876404,16.7660426058788,1
IDRiD_088,189,294,186.507462686567,277.932584269663,16.2595999492711,1
IDRiD_025,179,268,184.238805970149,282.786516853933,15.687133857544,1
IDRiD_066,246,256,244.65671641791,271.280898876404,15.3398266369868,1
IDRiD_064,171,298,175.283582089552,283.325842696629,15.2865943912306,1
IDRiD_055,226,322,231.641791044776,336,15.0940321383292,1
IDRiD_032,192,271,179.34328358209,277.393258426966,14.1797822196739,1
IDRiD_010,198,315,211.10447761194,318.38202247191,13.5338615879707,1
IDRiD_015,220,284,233.432835820896,283.325842696629,13.4497422377093,1
IDRiD_040,184,237,179.34328358209,248.988764044944,12.8613946025373,1
IDRiD_006,197,290,208.358208955224,284.044943820225,12.824648329479,1
IDRiD_058,185,263,196.298507462687,259.056179775281,11.9670375970533,1
IDRiD_082,229,301,240.597014925373,302.202247191011,11.659166071706,1
IDRiD_076,238,275,238.805970149254,286.022471910112,11.0518991531186,1
IDRiD_071,312,290,310.925373134328,300.224719101124,10.2810361149694,1
IDRiD_008,261,257,263.044776119403,266.606741573034,9.82194446275961,1
IDRiD_057,246,252,240.119402985075,244.314606741573,9.67712203026417,1
IDRiD_044,262,228,261.253731343284,237.483146067416,9.51246425717016,1
IDRiD_090,289,275,290.746268656716,284.044943820225,9.21197388904525,1
IDRiD_027,206,251,214.208955223881,255.101123595506,9.17639148103923,1
IDRiD_031,286,263,282.626865671642,255.101123595506,8.58896289726687,1
IDRiD_049,233,299,234.388059701493,290.696629213483,8.41859110263046,1
IDRiD_047,267,256,258.985074626866,253.662921348315,8.34871040107852,1
IDRiD_035,177,301,182.925373134328,306.876404494382,8.34518882725932,1
IDRiD_092,249,282,248.716417910448,290.157303370787,8.1622311339829,1
IDRiD_009,233,304,240.119402985075,300.224719101124,8.05845175758413,1
IDRiD_073,250,286,244.179104477612,280.629213483146,7.92011189896821,1
IDRiD_046,217,258,213.373134328358,250.966292134831,7.91373495466379,1
IDRiD_029,281,278,286.208955223881,283.325842696629,7.44968556072211,1
IDRiD_002,224,259,229.492537313433,263.910112359551,7.3673040878508,1
IDRiD_097,225,286,229.014925373134,280.089887640449,7.14486205985463,1
IDRiD_074,272,298,271.522388059701,304.898876404494,6.91538927393138,1
IDRiD_079,278,291,282.626865671642,295.550561797753,6.48964549251992,1
IDRiD_099,292,261,297.910447761194,263.191011235955,6.30348498640907,1
IDRiD_001,231,285,228.537313432836,290.696629213483,6.20615899925233,1
IDRiD_059,251,236,245.970149253731,232.808988764045,5.95667283285988,1
IDRiD_078,265,295,267.940298507463,299.505617977528,5.38014392673758,1
IDRiD_041,289,293,284.059701492537,292.85393258427,4.9424573880587,1
IDRiD_039,183,339,178.388059701493,340.674157303371,4.90640357017511,1
IDRiD_038,270,279,273.791044776119,275.955056179775,4.86247913752511,1
IDRiD_024,267,233,270.567164179104,236.224719101124,4.80868730131595,1
IDRiD_053,282,298,279.044776119403,301.483146067416,4.56789390325612,1
IDRiD_050,244,234,240.597014925373,236.224719101124,4.06567122343131,1
IDRiD_048,268,260,264.358208955224,261.752808988764,4.04165577021396,1
IDRiD_030,282,283,279.044776119403,285.483146067416,3.85996924554757,1
IDRiD_045,255,250,257.194029850746,253.123595505618,3.81714760897225,1
IDRiD_075,279,272,275.582089552239,270.561797752809,3.7081717237394,1
IDRiD_100,262,272,260.298507462687,275.23595505618,3.65601996440783,1
IDRiD_103,184,307,186.507462686567,308.314606741573,2.83117643560337,1
IDRiD_060,296,236,297.432835820895,234.786516853933,1.87764742042562,1
IDRiD_013,256,248,256.716417910448,249.707865168539,1.85204159141208,1
IDRiD_069,270,346,269.731343283582,347.325842696629,1.35278796841243,1
