ImageName,PredX,PredY,GT_X_512,GT_Y_512,Error_px,Success
IDRiD_139,272,275,276.89552238806,309.033707865169,34.3839993384078,1
IDRiD_155,242,191,223.641791044776,220.044943820225,34.3603346544191,1
IDRiD_042,252,194,234.746268656716,223.460674157303,34.1412150789776,1
IDRiD_398,240,224,254.925373134328,251.685393258427,31.452309344032,1
IDRiD_032,255,247,260.298507462687,216.089887640449,31.3609506777487,1
IDRiD_161,191,301,181.134328358209,271.280898876404,31.3138379720234,1
IDRiD_120,186,304,180.65671641791,273.258426966292,31.202483747699,1
IDRiD_363,173,253,163.223880597015,223.460674157303,31.1150169825187,1
IDRiD_009,216,223,229.492537313433,250.966292134831,31.050959066108,1
IDRiD_390,219,335,204.776119402985,307.595505617977,30.8759630063977,1
IDRiD_170,242,328,249.074626865672,298.247191011236,30.582347653677,1
IDRiD_283,187,242,179.820895522388,271.280898876404,30.1481438916344,1
IDRiD_293,189,247,186.029850746269,275.955056179775,29.1069934030189,1
IDRiD_346,232,234,236.179104477612,262.47191011236,28.7769800305918,1
IDRiD_130,239,252,231.641791044776,279.370786516854,28.3426038602654,1
IDRiD_097,231,237,240.597014925373,262.47191011236,27.2198622378945,1
IDRiD_353,269,285,268.417910447761,311.730337078652,26.7366742244649,1
IDRiD_314,261,254,275.582089552239,275.955056179775,26.3564380667533,1
IDRiD_083,270,307,275.10447761194,332.584269662921,26.0885136770165,1
IDRiD_025,223,248,217.313432835821,273.258426966292,25.8906388280443,1
IDRiD_349,223,222,223.641791044776,247.730337078652,25.7383399217236,1
IDRiD_348,237,265,230.805970149254,289.438202247191,25.2109447436336,1
IDRiD_012,284,258,279.522388059701,282.786516853933,25.1877038738784,1
IDRiD_246,250,276,249.074626865672,300.943820224719,24.960979204367,1
IDRiD_284,280,285,292.059701492537,263.191011235955,24.9212437691088,1
IDRiD_015,262,251,241.55223880597,236.943820224719,24.8130434998025,1
IDRiD_232,272,252,283.10447761194,273.977528089888,24.6235895834844,1
IDRiD_072,278,260,284.417910447761,283.325842696629,24.1926540921696,1
IDRiD_138,207,319,212.417910447761,295.550561797753,24.067195632665,1
IDRiD_210,196,254,186.029850746269,275.23595505618,23.4599587231045,1
IDRiD_167,255,322,257.671641791045,298.786516853933,23.3667171342577,1
IDRiD_411,285,262,288,284.76404494382,22.9608741602812,1
IDRiD_031,168,293,175.761194029851,314.426966292135,22.7892741712691,1
IDRiD_387,286,274,299.701492537313,255.820224719101,22.7647782113957,1
IDRiD_154,247,290,250.865671641791,312.269662921348,22.6026835546716,1
IDRiD_336,278,232,280,254.38202247191,22.4712022360418,1
IDRiD_104,295,303,294.328358208955,325.213483146067,22.2236346301882,1
IDRiD_020,230,259,232.119402985075,236.943820224719,22.1577736989223,1
IDRiD_325,241,270,262.089552238806,276.674157303371,22.1204337512506,1
IDRiD_248,293,262,287.641791044776,283.325842696629,21.9886782215124,1
IDRiD_035,239,337,226.268656716418,319.101123595506,21.9649010548142,1
IDRiD_299,272,267,284.89552238806,284.76404494382,21.9512138713788,1
IDRiD_289,146,399,151.164179104478,377.707865168539,21.9094443449446,1
IDRiD_244,295,244,290.746268656716,265.168539325843,21.5916948739691,1
IDRiD_376,222,258,208,241.61797752809,21.5492612465061,1
IDRiD_099,215,294,220.537313432836,273.258426966292,21.4679922667701,1
IDRiD_168,224,206,224.477611940299,227.415730337079,21.421055507047,1
IDRiD_273,186,258,178.388059701493,277.932584269663,21.3365777662505,1
IDRiD_381,289,227,293.850746268657,247.730337078652,21.290293909606,1
IDRiD_310,209,326,191.402985074627,337.977528089888,21.2865242213907,1
IDRiD_114,291,253,288.955223880597,273.977528089888,21.0769493556469,1
IDRiD_352,134,236,130.507462686567,215.370786516854,20.9227690762704,1
IDRiD_223,214,314,221.850746268657,294.831460674157,20.7139353301396,1
IDRiD_211,271,265,285.850746268657,279.370786516854,20.6655309597652,1
IDRiD_094,250,259,266.985074626866,247.730337078652,20.383769583691,1
IDRiD_304,289,256,286.208955223881,275.955056179775,20.1492977068753,1
IDRiD_048,261,238,258.029850746269,257.797752808989,20.0193107492557,1
IDRiD_238,277,259,286.208955223881,276.674157303371,19.9293926826618,1
IDRiD_334,250,323,256.238805970149,304.179775280899,19.8273437053639,1
IDRiD_316,184,253,181.134328358209,272.539325842697,19.7483500157769,1
IDRiD_126,212,267,202.626865671642,249.707865168539,19.6691020172977,1
IDRiD_146,209,246,228.537313432836,246.292134831461,19.53949740737,1
IDRiD_347,276,259,279.522388059701,277.932584269663,19.2574651699287,1
IDRiD_226,286,248,290.746268656716,266.606741573034,19.2025492611629,1
IDRiD_153,208,338,204.776119402985,356.85393258427,19.1275764276605,1
IDRiD_335,194,280,188.298507462687,261.752808988764,19.1171911366071,1
IDRiD_160,176,301,179.34328358209,319.820224719101,19.1148738836471,1
IDRiD_044,262,237,267.462686567164,218.786516853933,19.0150443818351,1
IDRiD_400,275,251,281.791044776119,268.584269662921,18.8500617699145,1
IDRiD_359,304,283,303.283582089552,301.483146067416,18.4970252519651,1
IDRiD_111,250,268,260.298507462687,283.325842696629,18.4645798847641,1
IDRiD_036,281,292,290.746268656716,307.595505617977,18.3904743878254,1
IDRiD_268,296,257,283.582089552239,270.561797752809,18.3882260747662,1
IDRiD_182,178,259,182.925373134328,276.674157303371,18.3476193795451,1
IDRiD_228,289,255,287.641791044776,273.258426966292,18.3088745380341,1
IDRiD_150,221,258,224.955223880597,240.179775280899,18.253881915497,1
IDRiD_412,231,328,238.328358208955,344.629213483146,18.1723849592399,1
IDRiD_033,226,293,227.223880597015,311.011235955056,18.0527699909033,1
IDRiD_186,278,288,267.940298507463,302.921348314607,17.9956725254928,1
IDRiD_307,189,289,186.029850746269,271.280898876404,17.9663110074841,1
IDRiD_054,226,233,243.701492537313,235.505617977528,17.877946176725,1
IDRiD_005,275,236,267.940298507463,252.404494382022,17.8590823138688,1
IDRiD_086,260,249,257.194029850746,266.606741573034,17.8289320290952,1
IDRiD_128,190,293,182.925373134328,276.674157303371,17.7927930647092,1
IDRiD_188,186,289,179.820895522388,272.539325842697,17.5822389318926,1
IDRiD_319,212,281,209.313432835821,298.247191011236,17.4551780542538,1
IDRiD_121,259,238,276.417910447761,238.202247191011,17.4190845997285,1
IDRiD_366,236,259,232.597014925373,275.955056179775,17.29318471183,1
IDRiD_401,251,250,246.44776119403,266.606741573034,17.2193711795787,1
IDRiD_355,231,276,229.014925373134,292.85393258427,16.9704320755051,1
IDRiD_240,292,297,291.223880597015,280.089887640449,16.9279136735841,1
IDRiD_140,205,318,199.044776119403,333.842696629213,16.9250030414569,1
IDRiD_362,185,279,175.283582089552,292.85393258427,16.9215905003034,1
IDRiD_064,170,247,163.223880597015,262.47191011236,16.8907014859787,1
IDRiD_207,206,293,209.791044776119,276.674157303371,16.7602255429222,1
IDRiD_117,275,288,280.477611940299,303.640449438202,16.5719006513273,1
IDRiD_382,185,230,188.776119402985,213.932584269663,16.5051787629545,1
IDRiD_237,315,238,331.462686567164,236.943820224719,16.4965318999601,1
IDRiD_333,247,277,245.492537313433,293.393258426966,16.4624228351933,1
IDRiD_164,206,262,220.059701492537,270.561797752809,16.4614576152679,1
IDRiD_242,196,269,179.820895522388,272,16.4548905100424,1
IDRiD_330,198,271,202.149253731343,255.101123595506,16.4313900036623,1
IDRiD_311,277,265,289.791044776119,275.23595505618,16.3824785175145,1
IDRiD_205,189,259,187.34328358209,275.23595505618,16.3202618200709,1
IDRiD_350,217,321,208.835820895522,306.876404494382,16.3134843137909,1
IDRiD_029,204,312,198.089552238806,327.191011235955,16.3003133438813,1
IDRiD_281,276,278,286.208955223881,290.696629213483,16.2919354328414,1
IDRiD_192,272,271,282.626865671642,283.325842696629,16.2744177218469,1
IDRiD_297,294,264,291.582089552239,280.089887640449,16.2705493212639,1
IDRiD_380,242,288,243.701492537313,304.179775280899,16.2689952054489,1
IDRiD_250,286,258,288,273.977528089888,16.102217358586,1
IDRiD_357,227,256,240.597014925373,264.449438202247,16.008492146808,1
IDRiD_389,247,340,250.507462686567,355.415730337079,15.809713353606,1
IDRiD_341,212,262,226.746268656716,256.359550561798,15.7881952471134,1
IDRiD_007,238,231,246.44776119403,244.314606741573,15.7684311798637,1
IDRiD_343,229,229,232.597014925373,244.314606741573,15.7313602724746,1
IDRiD_127,305,275,316.65671641791,285.483146067416,15.6772251727899,1
IDRiD_038,250,254,246.44776119403,238.921348314607,15.4914214061865,1
IDRiD_145,179,256,181.134328358209,271.280898876404,15.429232904184,1
IDRiD_045,247,277,244.65671641791,292.134831460674,15.3151591989474,1
IDRiD_028,232,259,245.970149253731,265.168539325843,15.2714094826246,1
IDRiD_356,252,273,263.044776119403,262.47191011236,15.258694446445,1
IDRiD_187,258,279,267.462686567164,267.14606741573,15.1676680732669,1
IDRiD_070,279,267,277.373134328358,282.067415730337,15.1549895646409,1
IDRiD_017,214,286,220.89552238806,272.539325842697,15.124086014478,1
IDRiD_230,280,265,290.268656716418,275.955056179775,15.0152777750419,1
IDRiD_396,280,274,289.432835820895,285.483146067416,14.8607212217165,1
IDRiD_052,225,243,239.283582089552,247.011235955056,14.8361292524739,1
IDRiD_214,250,248,240.119402985075,259.056179775281,14.827855832678,1
IDRiD_200,288,274,289.791044776119,288.719101123596,14.8276693811501,1
IDRiD_358,229,271,233.910447761194,257.078651685393,14.7619929586767,1
IDRiD_109,265,258,263.044776119403,272.539325842697,14.6702043742874,1
IDRiD_118,174,269,177.074626865672,283.325842696629,14.6520680906032,1
IDRiD_410,214,295,227.223880597015,288.719101123596,14.6396963335899,1
IDRiD_280,191,292,183.761194029851,279.370786516854,14.556694167164,1
IDRiD_119,204,275,214.686567164179,265.168539325843,14.5210308429537,1
IDRiD_174,265,291,258.985074626866,304.179775280899,14.4874360636853,1
IDRiD_399,194,232,190.567164179104,218.067415730337,14.3492601274241,1
IDRiD_102,224,274,233.432835820896,263.191011235955,14.3461712566531,1
IDRiD_173,183,270,197.253731343284,270.561797752809,14.2647984185395,1
IDRiD_285,190,289,186.507462686567,275.23595505618,14.2002376776315,1
IDRiD_320,262,244,265.194029850746,257.797752808989,14.1626201412527,1
IDRiD_361,291,230,300.179104477612,219.325842696629,14.0781246317832,1
IDRiD_159,219,264,211.582089552239,275.955056179775,14.069426558058,1
IDRiD_215,188,279,190.089552238806,292.85393258427,14.0106272739013,1
IDRiD_169,185,295,171.223880597015,297.52808988764,14.0061666520605,1
IDRiD_125,250,322,257.671641791045,310.292134831461,13.9974352856086,1
IDRiD_327,232,259,245.970149253731,259.056179775281,13.9702622143853,1
IDRiD_043,263,246,258.029850746269,259.056179775281,13.9701901894291,1
IDRiD_342,181,301,178.029850746269,287.460674157303,13.861281717942,1
IDRiD_175,231,251,244.65671641791,253.123595505618,13.82083793374,1
IDRiD_060,273,281,285.850746268657,286.022471910112,13.7973513309353,1
IDRiD_236,182,271,181.611940298507,284.76404494382,13.7695142814635,1
IDRiD_306,193,285,181.611940298507,277.393258426966,13.6949049329916,1
IDRiD_313,194,270,182.925373134328,277.932584269663,13.622527423689,1
IDRiD_272,288,302,293.014925373134,289.438202247191,13.5258359919298,1
IDRiD_374,212,276,216,263.191011235955,13.4190235545449,1
IDRiD_001,181,341,178.388059701493,354.157303370787,13.4140547230834,1
IDRiD_278,286,264,285.850746268657,277.393258426966,13.3940900388127,1
IDRiD_345,227,229,225.910447761194,242.337078651685,13.3815092961268,1
IDRiD_227,177,274,171.701492537313,261.752808988764,13.3442073199514,1
IDRiD_122,265,283,262.567164179104,296.089887640449,13.3140470395377,1
IDRiD_194,183,262,183.402985074627,275.23595505618,13.2420883254713,1
IDRiD_220,281,291,292.537313432836,284.76404494382,13.1147526362561,1
IDRiD_318,283,265,288.955223880597,276.674157303371,13.1053668476651,1
IDRiD_068,227,284,231.641791044776,296.089887640449,12.9503516269658,1
IDRiD_255,273,262,280.477611940299,272.539325842697,12.9225411412859,1
IDRiD_065,195,255,183.761194029851,261.213483146067,12.8420454928771,1
IDRiD_105,204,257,205.731343283582,244.314606741573,12.8029977617177,1
IDRiD_295,285,288,284.059701492537,275.23595505618,12.7986329196129,1
IDRiD_144,279,270,282.626865671642,282.067415730337,12.6006617686898,1
IDRiD_132,194,278,181.611940298507,277.393258426966,12.4029092758188,1
IDRiD_344,228,268,234.746268656716,257.797752808989,12.2310256534393,1
IDRiD_180,328,236,322.985074626866,247.011235955056,12.0994542751328,1
IDRiD_080,226,241,231.641791044776,251.685393258427,12.0833536437593,1
IDRiD_403,169,264,157.373134328358,267.14606741573,12.0449883989451,1
IDRiD_158,221,294,209.791044776119,298.247191011236,11.9866304146279,1
IDRiD_202,191,269,188.776119402985,280.629213483146,11.8399430381385,1
IDRiD_413,190,292,198.567164179104,284.044943820225,11.6909888758442,1
IDRiD_147,267,292,256.238805970149,287.460674157303,11.6794167685835,1
IDRiD_259,190,261,183.402985074627,270.561797752809,11.6167371577056,1
IDRiD_026,270,232,261.253731343284,239.640449438202,11.6135129497145,1
IDRiD_204,288,266,289.791044776119,277.393258426966,11.5331773147603,1
IDRiD_177,199,324,190.089552238806,331.14606741573,11.4220120300729,1
IDRiD_370,233,248,235.701492537313,259.056179775281,11.3814398540998,1
IDRiD_133,245,246,237.492537313433,237.483146067416,11.3533605993633,1
IDRiD_077,261,273,260.298507462687,261.752808988764,11.269045985492,1
IDRiD_157,187,253,194.029850746269,261.752808988764,11.2263291733586,1
IDRiD_034,250,226,241.074626865672,232.808988764045,11.2260684825936,1
IDRiD_276,181,281,180.65671641791,269.842696629213,11.1625831296119,1
IDRiD_076,220,257,226.746268656716,265.887640449438,11.1580595780397,1
IDRiD_351,308,270,296.955223880597,271.280898876404,11.1188030587518,1
IDRiD_402,242,259,249.55223880597,267.14606741573,11.1083178440313,1
IDRiD_222,285,272,287.641791044776,282.786516853933,11.1053143028206,1
IDRiD_367,279,269,286.208955223881,277.393258426966,11.06416840263,1
IDRiD_073,254,265,258.029850746269,275.23595505618,11.0006578416627,1
IDRiD_260,249,251,258.507462686567,245.573033707865,10.9473197574765,1
IDRiD_315,184,279,177.074626865672,270.561797752809,10.9162287542071,1
IDRiD_254,241,278,251.820895522388,277.393258426966,10.8378925646495,1
IDRiD_369,243,278,235.223880597015,285.483146067416,10.7919186447897,1
IDRiD_057,213,276,213.731343283582,286.741573033708,10.7664411128711,1
IDRiD_258,286,266,284.89552238806,276.674157303371,10.7311464873229,1
IDRiD_395,179,266,178.388059701493,276.674157303371,10.6916839209753,1
IDRiD_298,260,355,268.417910447761,361.52808988764,10.6525665399302,1
IDRiD_085,239,281,249.55223880597,282.067415730337,10.6060888248022,1
IDRiD_301,189,282,185.55223880597,272,10.5776678550169,1
IDRiD_384,206,331,195.462686567164,330.606741573034,10.544649191519,1
IDRiD_375,254,265,259.462686567164,273.977528089888,10.5088988545802,1
IDRiD_142,240,287,250.029850746269,284.044943820225,10.4561112760937,1
IDRiD_129,175,276,180.65671641791,284.76404494382,10.4310557667936,1
IDRiD_290,191,278,180.65671641791,278.651685393258,10.363793181616,1
IDRiD_003,254,253,251.820895522388,242.876404494382,10.3554662997722,1
IDRiD_123,258,245,267.940298507463,247.730337078652,10.3084564790528,1
IDRiD_274,172,224,168.119402985075,233.52808988764,10.2880284845642,1
IDRiD_113,236,269,241.910447761194,277.393258426966,10.2654848769868,1
IDRiD_056,286,273,283.10447761194,282.786516853933,10.2058787976373,1
IDRiD_027,240,269,241.910447761194,259.056179775281,10.1256788073583,1
IDRiD_338,175,304,170.388059701493,312.988764044944,10.1028645627204,1
IDRiD_354,245,247,244.65671641791,257.078651685393,10.0844961903514,1
IDRiD_055,225,299,232.597014925373,305.61797752809,10.0753293910742,1
IDRiD_332,229,258,238.805970149254,255.820224719101,10.0453208432221,1
IDRiD_257,221,289,228.059701492537,296.089887640449,10.0052931950009,1
IDRiD_379,220,298,221.850746268657,288.179775280899,9.99310138468492,1
IDRiD_050,269,263,273.313432835821,272,9.98026566926642,1
IDRiD_041,237,343,238.805970149254,333.303370786517,9.86337398073148,1
IDRiD_406,187,315,178.029850746269,311.011235955056,9.81701666701516,1
IDRiD_218,179,275,188.776119402985,274.696629213483,9.78082534429141,1
IDRiD_023,241,283,231.283582089552,282.067415730337,9.7610701478113,1
IDRiD_308,206,308,210.626865671642,299.505617977528,9.67276650638852,1
IDRiD_394,271,269,280,272.539325842697,9.67092691631883,1
IDRiD_245,179,287,178.388059701493,277.393258426966,9.62621184994347,1
IDRiD_286,284,279,288.477611940299,287.460674157303,9.57246132841311,1
IDRiD_219,298,277,288.955223880597,280.089887640449,9.55800087260534,1
IDRiD_279,235,245,238.805970149254,253.662921348315,9.46211472473756,1
IDRiD_172,198,276,193.194029850746,267.865168539326,9.44843013251894,1
IDRiD_021,227,233,227.701492537313,242.337078651685,9.36339305634796,1
IDRiD_249,192,279,183.761194029851,274.696629213483,9.29499456374309,1
IDRiD_388,219,303,219.582089552239,312.269662921348,9.28792113027695,1
IDRiD_302,286,275,288,284.044943820225,9.26342316376734,1
IDRiD_407,189,260,187.34328358209,250.966292134831,9.18436644971126,1
IDRiD_079,235,245,237.970149253731,253.662921348315,9.15794697934671,1
IDRiD_100,211,296,207.044776119403,304.179775280899,9.08584171068642,1
IDRiD_151,231,250,222.686567164179,253.662921348315,9.08461107145726,1
IDRiD_134,220,246,215.164179104478,253.662921348315,9.06121003641493,1
IDRiD_291,275,276,283.10447761194,272,9.0378403041015,1
IDRiD_217,190,273,181.134328358209,271.280898876404,9.03080518742405,1
IDRiD_103,208,208,199.044776119403,208.539325842697,8.9714495549056,1
IDRiD_239,189,286,197.253731343284,289.438202247191,8.94121444657777,1
IDRiD_074,196,295,199.402985074627,286.741573033708,8.93207273681277,1
IDRiD_252,186,286,188.298507462687,277.393258426966,8.90837454651593,1
IDRiD_002,267,231,271.044776119403,238.921348314607,8.89426629786941,1
IDRiD_037,173,289,175.283582089552,297.52808988764,8.82853692813246,1
IDRiD_098,255,239,255.402985074627,247.730337078652,8.73963285712004,1
IDRiD_229,286,265,291.223880597015,272,8.73435335281718,1
IDRiD_328,279,296,283.10447761194,303.640449438202,8.67313115804457,1
IDRiD_061,179,280,183.402985074627,272.539325842697,8.66302120791827,1
IDRiD_006,230,271,232.119402985075,279.370786516854,8.63492535716937,1
IDRiD_046,230,312,232.119402985075,320.359550561798,8.62403354633991,1
IDRiD_294,283,265,287.164179104478,272.539325842697,8.61288695946492,1
IDRiD_156,276,287,281.791044776119,280.629213483146,8.60947852325262,1
IDRiD_339,251,281,252.65671641791,289.438202247191,8.59930034676502,1
IDRiD_326,228,289,224.119402985075,281.348314606742,8.57947099474393,1
IDRiD_296,231,219,227.223880597015,226.696629213483,8.57304957383558,1
IDRiD_181,238,200,231.283582089552,205.303370786517,8.55780411361839,1
IDRiD_213,185,281,186.029850746269,272.539325842697,8.52312147957846,1
IDRiD_201,184,265,182.44776119403,273.258426966292,8.40303881154553,1
IDRiD_408,236,237,240.119402985075,244.314606741573,8.39481701630876,1
IDRiD_184,192,274,185.194029850746,278.651685393258,8.24374955165348,1
IDRiD_373,192,273,187.820895522388,280.089887640449,8.22991014464884,1
IDRiD_078,195,294,200.358208955224,300.224719101124,8.21325338070939,1
IDRiD_088,296,233,304.119402985075,232.808988764045,8.12164947078482,1
IDRiD_312,293,273,288,279.370786516854,8.09857523539342,1
IDRiD_193,197,270,192.716417910448,263.191011235955,8.04433984282261,1
IDRiD_030,280,239,279.522388059701,247.011235955056,8.02546040380866,1
IDRiD_110,230,288,237.492537313433,285.483146067416,7.90396540422263,1
IDRiD_391,227,233,226.746268656716,240.898876404494,7.90295059126923,1
IDRiD_107,212,324,219.582089552239,321.797752808989,7.89544011873219,1
IDRiD_178,181,279,181.970149253731,271.280898876404,7.7798272301388,1
IDRiD_234,250,279,256.716417910448,282.786516853933,7.71025158038953,1
IDRiD_087,189,268,190.567164179104,260.494382022472,7.66748360212537,1
IDRiD_135,213,315,217.791044776119,309.033707865169,7.65184630562669,1
IDRiD_116,189,274,182.925373134328,278.651685393258,7.6510959054892,1
IDRiD_199,284,273,286.686567164179,280.089887640449,7.58183024617691,1
IDRiD_385,213,268,215.164179104478,275.23595505618,7.55266289273597,1
IDRiD_143,253,219,245.492537313433,218.786516853933,7.51049738991056,1
IDRiD_163,248,360,245.134328358209,366.921348314607,7.4911371934223,1
IDRiD_386,284,245,277.731343283582,248.988764044944,7.43009391828449,1
IDRiD_365,279,309,278.686567164179,316.404494382022,7.41112523143232,1
IDRiD_082,201,269,208.358208955224,268.584269662921,7.36994374075573,1
IDRiD_397,182,275,189.134328358209,273.258426966292,7.34382174038035,1
IDRiD_093,244,253,237.492537313433,256.359550561798,7.32349988696249,1
IDRiD_014,212,330,205.253731343284,327.191011235955,7.30770543092187,1
IDRiD_004,314,257,319.880597014925,261.213483146067,7.23428375681677,1
IDRiD_039,213,258,213.731343283582,265.168539325843,7.2057490286988,1
IDRiD_275,180,286,186.029850746269,282.067415730337,7.19891096349143,1
IDRiD_066,208,265,214.208955223881,268.584269662921,7.16924779796962,1
IDRiD_203,186,280,179.34328358209,277.393258426966,7.14891426001605,1
IDRiD_208,287,281,293.014925373134,284.76404494382,7.09558747275189,1
IDRiD_071,179,267,178.388059701493,273.977528089888,7.00431075653476,1
IDRiD_322,222,242,216.477611940299,246.292134831461,6.99422556780744,1
IDRiD_287,182,271,181.134328358209,277.932584269663,6.98642340882508,1
IDRiD_108,275,278,273.791044776119,284.76404494382,6.87123545917096,1
IDRiD_084,291,274,285.373134328358,277.932584269663,6.86489885757256,1
IDRiD_409,189,294,183.402985074627,290.157303370787,6.78917472591614,1
IDRiD_058,291,256,288.955223880597,262.47191011236,6.78724759242965,1
IDRiD_292,188,269,190.567164179104,275.23595505618,6.74369834624675,1
IDRiD_209,234,253,239.761194029851,256.359550561798,6.66917810729803,1
IDRiD_323,186,254,184.716417910448,260.494382022472,6.62001365817513,1
IDRiD_191,180,265,181.611940298507,271.280898876404,6.48444617693534,1
IDRiD_062,176,291,172.65671641791,285.483146067416,6.45083114208862,1
IDRiD_371,212,265,215.164179104478,270.561797752809,6.39887674895863,1
IDRiD_010,145,277,144.477611940299,283.325842696629,6.34737545032714,1
IDRiD_340,274,293,276.417910447761,298.786516853933,6.27136892825153,1
IDRiD_321,201,240,195.462686567164,242.876404494382,6.23983516358927,1
IDRiD_331,248,257,248.716417910448,263.191011235955,6.23232498720437,1
IDRiD_309,258,309,254.925373134328,303.640449438202,6.17884395235685,1
IDRiD_277,192,269,189.611940298507,274.696629213483,6.17692589673881,1
IDRiD_269,185,275,179.34328358209,272.539325842697,6.16874038528761,1
IDRiD_011,286,265,290.268656716418,269.303370786517,6.06138847862982,1
IDRiD_016,266,268,266.626865671642,273.977528089888,6.01030803168013,1
IDRiD_212,186,276,181.611940298507,280.089887640449,5.99852055555067,1
IDRiD_152,206,307,206.208955223881,312.988764044944,5.99240828645703,1
IDRiD_183,291,270,286.686567164179,265.887640449438,5.95963118844066,1
IDRiD_305,177,283,173.970149253731,277.932584269663,5.90412548382336,1
IDRiD_235,191,273,190.567164179104,267.14606741573,5.86991256740886,1
IDRiD_185,203,350,208.358208955224,352.179775280899,5.78461956251742,1
IDRiD_405,291,287,296.597014925373,288.179775280899,5.7200040024697,1
IDRiD_040,259,246,262.567164179104,241.61797752809,5.65037885676803,1
IDRiD_264,279,286,279.522388059701,291.415730337079,5.44086614142201,1
IDRiD_267,286,286,285.373134328358,280.629213483146,5.40724591450244,1
IDRiD_196,185,274,185.55223880597,279.370786516854,5.39910321335304,1
IDRiD_324,263,229,257.671641791045,228.134831460674,5.39814021718407,1
IDRiD_024,258,239,257.194029850746,244.314606741573,5.37537279628691,1
IDRiD_271,192,278,188.776119402985,273.977528089888,5.15496715522536,1
IDRiD_233,291,288,289.432835820895,283.325842696629,4.92988337193923,1
IDRiD_303,195,258,192.716417910448,253.662921348315,4.90153020909074,1
IDRiD_392,256,281,260.298507462687,278.651685393258,4.89813718662595,1
IDRiD_197,278,283,282.268656716418,280.629213483146,4.88283307835896,1
IDRiD_300,182,288,185.194029850746,284.76404494382,4.54678257816157,1
IDRiD_179,282,276,284.89552238806,279.370786516854,4.44367546541814,1
IDRiD_337,239,285,235.223880597015,282.786516853933,4.37705213397382,1
IDRiD_360,230,244,233.074626865672,247.011235955056,4.30358830978671,1
IDRiD_317,286,276,289.791044776119,273.977528089888,4.29679102607234,1
IDRiD_063,245,237,248.716417910448,238.921348314607,4.18369949101737,1
IDRiD_282,284,285,288,284.044943820225,4.11243629817253,1
IDRiD_106,271,258,274.626865671642,259.775280898876,4.03804121698244,1
IDRiD_090,185,282,185.194029850746,286.022471910112,4.02714884882886,1
IDRiD_053,247,239,249.074626865672,242.337078651685,3.92939824391735,1
IDRiD_051,268,266,267.462686567164,269.842696629213,3.88008029675606,1
IDRiD_069,169,260,172.65671641791,259.056179775281,3.77655551761186,1
IDRiD_329,264,257,260.298507462687,256.359550561798,3.75649071430777,1
IDRiD_049,238,285,234.388059701493,284.044943820225,3.73607347712933,1
IDRiD_225,288,273,288,276.674157303371,3.67415730337081,1
IDRiD_198,180,271,176.597014925373,272,3.54687290696088,1
IDRiD_261,295,284,291.582089552239,283.325842696629,3.48376231947636,1
IDRiD_251,290,284,288,281.348314606742,3.32136047799997,1
IDRiD_189,205,354,207.044776119403,351.460674157303,3.26025844280292,1
IDRiD_270,290,278,293.014925373134,277.932584269663,3.0156790091563,1
IDRiD_091,191,280,193.671641791045,281.348314606742,2.99259454961904,1
IDRiD_266,290,287,290.268656716418,284.044943820225,2.96724341045769,1
IDRiD_262,190,281,187.34328358209,282.067415730337,2.86313088533618,1
IDRiD_243,286,280,287.164179104478,277.393258426966,2.85489310060547,1
IDRiD_096,264,275,265.194029850746,277.393258426966,2.6745828053583,1
